candidate,mode,alpha,illumination_threshold,selected,accepted,score,active_fraction,mean_alpha,mae_improvement_pct,rmse_improvement_pct,edge_mae_improvement_pct,mae_ms,rmse_ms,edge_mae
soft_alpha0.1_thr0.6,soft,0.1,0.6,False,True,0.04204111204347434,0.14967198353485978,0.003196827925036461,0.01610758783430802,0.002341538765585048,0.011795992721790634,131.67089573230507,285.23279244274846,37.271191963493635
soft_alpha0.1_thr0.7,soft,0.1,0.7,False,True,0.0075008079716248465,0.05537046565474659,0.0007088866577395687,0.004278007696046915,0.0003840554815229984,0.0014193723970274666,131.68647435577495,285.23837595772136,37.27505990983687
soft_alpha0.1_thr0.8,soft,0.1,0.8,False,False,0.0008546313102950533,0.000996912786210445,3.416093023653957e-05,0.0008457200188629461,8.911291432107149e-06,-2.7651349023066528e-05,131.69099440777495,285.2394460170263,37.275599296461024
soft_alpha0.15_thr0,soft,0.15,0.0,False,True,0.23251398605837192,0.9826086956521739,0.0544758967249178,0.1103756604314583,0.019938421852429052,0.051099951887242284,131.54675212018546,285.1825991864424,37.256541181218616
soft_alpha0.15_thr0.001,soft,0.15,0.001,False,True,0.23253090010629235,0.9826086956521739,0.05438288830887886,0.11031407790652265,0.01992669887301587,0.05114506166337692,131.5468332195108,285.18263262500693,37.25652436628387
soft_alpha0.15_thr0.005,soft,0.15,0.005,False,True,0.2325964507830051,0.9826086956521739,0.05400898512882278,0.11006648898183231,0.01987955091189497,0.05132520544463891,131.54715927458528,285.182767109602,37.25645721662838
soft_alpha0.15_thr0.01,soft,0.15,0.01,False,True,0.2326740483864426,0.9826086956521739,0.053537357253979324,0.10975399779007304,0.019820033577588998,0.051550008509390274,131.5475708008235,285.1829368765318,37.256373419961925
soft_alpha0.15_thr0.02,soft,0.15,0.02,False,True,0.23281278541681316,0.9826086956521739,0.05257966391628701,0.10911904733032977,0.019699016952909452,0.05199736056678698,131.54840698046968,285.1832820637124,37.256206666847675
soft_alpha0.15_thr0.05,soft,0.15,0.05,False,True,0.2330896015861344,0.9826086956521739,0.04958561211318579,0.10713308572831957,0.019319297836206138,0.05331860901080434,131.5510223351705,285.1843651725138,37.255714163708156
soft_alpha0.15_thr0.1,soft,0.15,0.1,False,True,0.23300298790541174,0.9826086956521739,0.044151962544594664,0.10352014111620941,0.01862482556179761,0.05542901061370236,131.55578029809664,285.1863460815586,37.25492749908064
soft_alpha0.15_thr0.2,soft,0.15,0.2,False,True,0.22896432656876864,0.8636094674556213,0.03163676799794589,0.09480754497815191,0.016947793652954797,0.05860449396883097,131.5672540996258,285.1911296385112,37.25374381895676
soft_alpha0.15_thr0.3,soft,0.15,0.3,False,True,0.21564342423278143,0.49108567018266014,0.022601328665756447,0.0834919111551833,0.014735291114677387,0.05870811098146037,131.5821558963583,285.1974405690569,37.253705195105006
soft_alpha0.15_thr0.4,soft,0.15,0.4,False,True,0.18500290913262002,0.35495883714947263,0.01583687104065482,0.06877172720919496,0.011732407901248503,0.05224938701108827,131.60154121692096,285.2060059772627,37.25611272250615
soft_alpha0.15_thr0.5,soft,0.15,0.5,False,True,0.12508474722883428,0.25322227939284797,0.00995787263132628,0.046636785228361774,0.007546165414669733,0.035450898292901385,131.63069118865425,285.2179467932044,37.26237445811715
soft_alpha0.15_thr0.6,soft,0.15,0.6,False,True,0.05982472746605681,0.14967198353485978,0.004795241887554692,0.024140950675001806,0.003476778911822229,0.01610349893961639,131.66031642742448,285.2295542897558,37.26958631518019
soft_alpha0.15_thr0.7,soft,0.15,0.7,False,True,0.009872188444726732,0.05537046565474659,0.001063329986609353,0.006412215854996799,0.0005704612626874453,0.0014447556635212434,131.68366377205803,285.23784425485644,37.27505044807478
soft_alpha0.15_thr0.8,soft,0.15,0.8,False,False,0.0012799575278738466,0.000996912786210445,5.124139535480935e-05,0.0012666332097876856,1.332431808616094e-05,-0.0002624248309379174,131.69044009832032,285.2394334293324,37.2756868096592
soft_alpha0.2_thr0,soft,0.2,0.0,False,True,0.24501957934722496,0.9826086956521739,0.07263452896655705,0.14590004818307498,0.02587311436547894,0.036623208399335534,131.49996930504645,285.16567110088687,37.2619374726202
soft_alpha0.2_thr0.001,soft,0.2,0.001,False,True,0.24513791340679514,0.9826086956521739,0.07251051774517184,0.14581966558744294,0.025858497606223052,0.03672987510656458,131.50007516258123,285.1657127936537,37.26189771197682
soft_alpha0.2_thr0.005,soft,0.2,0.005,False,True,0.24560870698862589,0.9826086956521739,0.07201198017176372,0.1454964500992855,0.025799700483155007,0.037156278203092696,131.50050081187146,285.16588050625677,37.26173876771112
soft_alpha0.2_thr0.01,soft,0.2,0.01,False,True,0.24619234202546847,0.9826086956521739,0.0713831430053058,0.1450886835696634,0.025725453054857426,0.03768910270047382,131.50103780821067,285.1660922892288,37.261540154241445
soft_alpha0.2_thr0.02,soft,0.2,0.02,False,True,0.24735366449262947,0.9826086956521739,0.07010621855504937,0.1442606176733233,0.025574400838120785,0.03875932299059269,131.50212830564647,285.1665231497734,37.26114122332482
soft_alpha0.2_thr0.05,soft,0.2,0.05,False,True,0.25076582931511293,0.9826086956521739,0.06611414948424772,0.14167101169476093,0.025099705011942895,0.04199755630420455,131.50553861235252,285.1678771696389,37.259934152784325
soft_alpha0.2_thr0.1,soft,0.2,0.1,False,True,0.2559603436752379,0.9826086956521739,0.05886928339279286,0.13696026609635925,0.024228703298132176,0.04738568714037322,131.51174229254084,285.1703616103236,37.25792569527963
soft_alpha0.2_thr0.2,soft,0.2,0.2,False,True,0.26132138286373524,0.8636094674556213,0.04218235733059452,0.12557053808371538,0.022110893933376292,0.05681997542332179,131.52674166547374,285.17640243856164,37.25440900875522
soft_alpha0.2_thr0.3,soft,0.2,0.3,False,True,0.2551670499782631,0.49108567018266014,0.030135104887675263,0.11077883727582649,0.019287531946523304,0.06255034037795665,131.54622116809952,285.18445578136965,37.252272981467144
soft_alpha0.2_thr0.4,soft,0.2,0.4,False,True,0.22568446740315878,0.35495883714947263,0.02111582805420643,0.09147576896621844,0.015409120202432305,0.059399789117254014,131.5716417856949,285.1955185425286,37.25344736800598
soft_alpha0.2_thr0.5,soft,0.2,0.5,False,True,0.15538260186438285,0.25322227939284797,0.013277163508435047,0.06211198511737679,0.009934181090639092,0.041668217828183494,131.61031157167932,285.2111352299125,37.26005691564103
soft_alpha0.2_thr0.6,soft,0.2,0.6,False,True,0.07486652138339328,0.14967198353485978,0.006393655850072922,0.032168366459342485,0.0045877575791173335,0.01905519867246673,131.64974495434777,285.22638534007746,37.26848605171958
soft_alpha0.2_thr0.7,soft,0.2,0.7,False,True,0.010427595795065726,0.05537046565474659,0.0014177733154791374,0.008546082030049829,0.0007525448247476679,0.0005644844701341147,131.6808536387069,285.23732488066645,37.27537857434682
soft_alpha0.2_thr0.8,soft,0.2,0.8,False,False,0.0017046811190022722,0.000996912786210445,6.832186047307914e-05,0.001687546400712425,1.713471828984712e-05,-0.0008083395028540776,131.6898857888657,285.239422560567,37.275890302568534
soft_alpha0.25_thr0,soft,0.25,0.0,False,True,0.23377327814838006,0.9826086956521739,0.09079316120819635,0.18024209597447613,0.031451686875786866,0.011039747649058532,131.4547435383266,285.1497588101448,37.2714738582987
soft_alpha0.25_thr0.001,soft,0.25,0.001,False,True,0.23401014336199377,0.9826086956521739,0.09063814718146476,0.1801450269894601,0.03143468348771991,0.011215216442406873,131.45487137051933,285.14980731051907,37.271408451272485
soft_alpha0.25_thr0.005,soft,0.25,0.005,False,True,0.23495816697476207,0.9826086956521739,0.09001497521470463,0.1797547983303873,0.03136627146055396,0.011918548591910407,131.45538527086708,285.15000244862375,37.27114628007121
soft_alpha0.25_thr0.01,soft,0.25,0.01,False,True,0.23614230617030366,0.9826086956521739,0.08922892875663223,0.17926240275779454,0.031279849507010196,0.012800026952749469,131.4560337169771,285.15024895814724,37.27081770382039
soft_alpha0.25_thr0.02,soft,0.25,0.02,False,True,0.23849542240074875,0.9826086956521739,0.08763277319381169,0.17826125127829184,0.03110391547060238,0.014565127825927265,131.45735215446626,285.15075079146277,37.27015975207366
soft_alpha0.25_thr0.05,soft,0.25,0.05,False,True,0.24532081490620683,0.9826086956521739,0.08264268685530962,0.1751192311924749,0.030550047577089436,0.01982576806832125,131.4614899469559,285.1523306413147,37.2681988174387
soft_alpha0.25_thr0.1,soft,0.25,0.1,False,True,0.25584699333145705,0.9826086956521739,0.07358660424099112,0.16937241817073942,0.029530008134287716,0.028472283513214968,131.46905804617592,285.15524019642976,37.26497577787957
soft_alpha0.25_thr0.2,soft,0.25,0.2,False,True,0.274019746335663,0.8636094674556213,0.05272794666324315,0.1555564296159537,0.027030560646619586,0.04571637803654486,131.48725261276607,285.1623696072324,37.258547940080135
soft_alpha0.25_thr0.3,soft,0.25,0.3,False,True,0.2784915377914675,0.49108567018266014,0.03766888110959408,0.13743813164749388,0.023659682433468544,0.05869686185525254,131.5111129813224,285.1719846824303,37.253709388283056
soft_alpha0.25_thr0.4,soft,0.25,0.4,False,True,0.25511675783566756,0.35495883714947263,0.026394785067758036,0.11378331550042874,0.01896847831232201,0.06118248201145841,131.5422645073865,285.18536584826944,37.252782858729795
soft_alpha0.25_thr0.5,soft,0.25,0.5,False,True,0.17783397918110516,0.25322227939284797,0.016596454385543805,0.07742866123339316,0.012258215520231906,0.044073551213740056,131.59014071800297,285.20450616638954,37.25916031345441
soft_alpha0.25_thr0.6,soft,0.25,0.6,False,True,0.08598114878644095,0.14967198353485978,0.007992069812591153,0.040128381305357216,0.005674473958819216,0.020089146761132253,131.63926224298766,285.22328559602,37.268100641479684
soft_alpha0.25_thr0.7,soft,0.25,0.7,False,False,0.011591564609271262,0.05537046565474659,0.0017722166443489222,0.010661258465202578,0.0009303061440686853,-0.0007252615545680374,131.67806811826827,285.2368178352188,37.27585933477399
soft_alpha0.25_thr0.8,soft,0.25,0.8,False,False,0.002128802083622199,0.000996912786210445,8.540232559134895e-05,0.0021084595916587463,2.0342491963452434e-05,-0.0016694635931836083,131.68933147941104,285.2394134107303,37.27621129164513
soft_alpha0.3_thr0,soft,0.3,0.0,False,False,0.24870828247617122,0.9826086956521739,0.1089517934498356,0.21203420271385143,0.03667407976231978,-0.021528496162953298,131.41287584273485,285.134862484279,37.28361386300308
soft_alpha0.3_thr0.001,soft,0.3,0.001,False,False,0.24858315235968953,0.9826086956521739,0.10876577661775771,0.21192795535295272,0.0366551970067368,-0.021290405243565,131.41301576212427,285.1349163453512,37.28352511321055
soft_alpha0.3_thr0.005,soft,0.3,0.005,False,False,0.24807862021387367,0.9826086956521739,0.10801797025764556,0.21149941543800346,0.03657920477587022,-0.02033511897292772,131.41358011537255,285.13513310518886,37.28316902462664
soft_alpha0.3_thr0.01,soft,0.3,0.01,False,False,0.2474404667632797,0.9826086956521739,0.10707471450795865,0.21095730234221127,0.03648316442106843,-0.019135627989060894,131.41429403553698,285.13540705018926,37.28272190729753
soft_alpha0.3_thr0.02,soft,0.3,0.02,False,False,0.2461402340945567,0.9826086956521739,0.10515932783257402,0.20985273063972104,0.03628750345483566,-0.01671741928872232,131.41574866929807,285.13596515249515,37.28182050576149
soft_alpha0.3_thr0.05,soft,0.3,0.05,False,False,0.2420290768328347,0.9826086956521739,0.09917122422637158,0.20635880528940415,0.03567027154343055,-0.009291312457889207,131.42034989324924,285.13772574153677,37.27905238070132
soft_alpha0.3_thr0.1,soft,0.3,0.1,False,True,0.24121954179118302,0.9826086956521739,0.08830392508918933,0.19992706667299937,0.03452869193278292,0.0033818915927003677,131.42881998542416,285.1409819771842,37.274328369247655
soft_alpha0.3_thr0.2,soft,0.3,0.2,False,True,0.27258453729657706,0.8636094674556213,0.06327353599589178,0.18411830996487968,0.031706757852886236,0.02837973473940556,131.44963887040606,285.14903124703795,37.26501027598011
soft_alpha0.3_thr0.3,soft,0.3,0.3,False,True,0.2900346659392809,0.49108567018266014,0.045202657331512894,0.1629687389195207,0.027851718947487128,0.04960710403613652,131.4774911863813,285.16002733963535,37.25709764904783
soft_alpha0.3_thr0.4,soft,0.3,0.4,False,True,0.27434088733334483,0.35495883714947263,0.03167374208130964,0.13508881721957863,0.022410469696944445,0.058420800208410895,131.5142068430197,285.1755479302371,37.25381229188789
soft_alpha0.3_thr0.5,soft,0.3,0.5,False,True,0.19426810276113948,0.25322227939284797,0.01991574526265256,0.09205479210111646,0.01451826424197685,0.0438475232090231,131.57087925792186,285.19805961536144,37.25924456672445
soft_alpha0.3_thr0.6,soft,0.3,0.6,False,True,0.09340344525728514,0.14967198353485978,0.009590483775109383,0.047723464757047036,0.006736927259853505,0.0194715266201923,131.62926011747405,285.2202550598399,37.268330863024936
soft_alpha0.3_thr0.7,soft,0.3,0.7,False,False,0.013708832642228925,0.05537046565474659,0.002126659973218706,0.012605087444615559,0.001103745197613366,-0.0024219050376456043,131.67550824890637,285.2363231185792,37.276491768625355
soft_alpha0.3_thr0.8,soft,0.3,0.8,False,False,0.0024964557431506546,0.000996912786210445,0.0001024827907096187,0.0024735081040835345,2.2947639067120256e-05,-0.002807551054064357,131.68885073932924,285.2394059798225,37.27663552044939
soft_alpha0.4_thr0,soft,0.4,0.0,False,False,0.31182201526832654,0.9826086956521739,0.1452690579331141,0.2657719081127765,0.04605010715555003,-0.1024470548615396,131.34210752562126,285.1081183533009,37.3137767323596
soft_alpha0.4_thr0.001,soft,0.4,0.001,False,False,0.31170209645502817,0.9826086956521739,0.14502103549034367,0.2656731086185028,0.04602898783652538,-0.10206056599200142,131.3422376367581,285.10817859393484,37.3136326663571
soft_alpha0.4_thr0.005,soft,0.4,0.005,False,False,0.31121800622652696,0.9826086956521739,0.14402396034352744,0.2652740653731871,0.04594394085333985,-0.10050965683144042,131.34276314522032,285.10842118150015,37.313054555832814
soft_alpha0.4_thr0.01,soft,0.4,0.01,False,False,0.31060249471856227,0.9826086956521739,0.1427662860106116,0.2647661606993149,0.045836334019247374,-0.09855939138717401,131.34343201559275,285.10872811866494,37.31232758290161
soft_alpha0.4_thr0.02,soft,0.4,0.02,False,False,0.30932457716969125,0.9826086956521739,0.14021243711009873,0.2637078893746325,0.04561668779505875,-0.09462261450073207,131.34482567541022,285.10935463639385,37.310860126129995
soft_alpha0.4_thr0.05,soft,0.4,0.05,False,False,0.30510178126050813,0.9826086956521739,0.13222829896849544,0.2601816172349419,0.04492016402556626,-0.0825221242354962,131.34946949753024,285.11134139711237,37.30634959711304
soft_alpha0.4_thr0.1,soft,0.4,0.1,False,False,0.29689727686886447,0.9826086956521739,0.11773856678558572,0.2532792593076184,0.04361801756124607,-0.061430977967295776,131.35855935819708,285.1150556328045,37.29848774811698
soft_alpha0.4_thr0.2,soft,0.4,0.2,False,False,0.27566526820880316,0.8636094674556213,0.08436471466118904,0.23533665936166492,0.04032860884713826,-0.01791818625050478,131.3821883463236,285.124438324834,37.28226809871888
soft_alpha0.4_thr0.3,soft,0.4,0.3,False,True,0.2905670106000188,0.49108567018266014,0.060270209775350525,0.2096471728868929,0.035695360392581546,0.022612238660272174,131.41601937263624,285.13765417823606,37.26716014411354
soft_alpha0.4_thr0.4,soft,0.4,0.4,False,True,0.29503211749868263,0.35495883714947263,0.04223165610841286,0.17491328899063194,0.02894230421271108,0.04558826214766982,131.4617611565831,285.15691655998927,37.2585956960323
soft_alpha0.4_thr0.5,soft,0.4,0.5,False,True,0.2132570354186269,0.25322227939284797,0.026554327016870095,0.11991566730805048,0.018846387328116044,0.03724749039123019,131.5341886840116,285.18571409994746,37.261704767830764
soft_alpha0.4_thr0.6,soft,0.4,0.6,False,True,0.10074193524316724,0.14967198353485978,0.012787311700145843,0.06185789281663984,0.008789041549964035,0.01504750043828169,131.61064619118682,285.2144016198855,37.26997994484128
soft_alpha0.4_thr0.7,soft,0.4,0.7,False,False,0.017244487245498215,0.05537046565474659,0.0028355466309582748,0.015806830827502987,0.0014376564179952262,-0.006806349646034121,131.67129180554775,285.2353706719791,37.27812609617704
soft_alpha0.4_thr0.8,soft,0.4,0.8,False,False,0.003000356530974466,0.000996912786210445,0.00013664372094615828,0.0029740064776688905,2.6350053305575323e-05,-0.005541479541260797,131.6881916224698,285.2393962747941,37.27765460839554
soft_alpha0.5_thr0,soft,0.5,0.0,False,False,0.3606413020299205,0.9826086956521739,0.1815863224163927,0.30664050650905833,0.05400079552086216,-0.2294484705578306,131.28828680682008,285.0854398518322,37.36111725808509
soft_alpha0.5_thr0.001,soft,0.5,0.001,False,False,0.3605323551504449,0.9826086956521739,0.18127629436292952,0.3065528854123423,0.05397946973810261,-0.22878082614615713,131.28840219688954,285.0855006813822,37.36086838969828
soft_alpha0.5_thr0.005,soft,0.5,0.005,False,False,0.36008951367652303,0.9826086956521739,0.18002995042940925,0.30619600264320856,0.05389351103331446,-0.22610483334543496,131.28887218333185,285.0857458695374,37.3598708976205
soft_alpha0.5_thr0.01,soft,0.5,0.01,False,False,0.3595234665922836,0.9826086956521739,0.17845785751326446,0.30573889906245494,0.05378456752982867,-0.22274517690235693,131.2894741526738,285.0860566194109,37.35861856589333
soft_alpha0.5_thr0.02,soft,0.5,0.02,False,False,0.3583513896547834,0.9826086956521739,0.17526554638762337,0.3047898233284135,0.053561566326369964,-0.21597474677073183,131.29072401051593,285.08669270686494,37.35609484818466
soft_alpha0.5_thr0.05,soft,0.5,0.05,False,False,0.3544867247682804,0.9826086956521739,0.16528537371061924,0.3016377089865125,0.052849015781767934,-0.19535410663763444,131.2948750963442,285.08872518227207,37.34840838312169
soft_alpha0.5_thr0.1,soft,0.5,0.1,False,False,0.34712348364601486,0.9826086956521739,0.14717320848198223,0.2956271337559317,0.0514963498900832,-0.16019907984941129,131.30279054957757,285.0925835193118,37.33530413982705
soft_alpha0.5_thr0.2,soft,0.5,0.2,False,False,0.32644512650266083,0.8636094674556213,0.1054558933264863,0.2784689316413445,0.047976194861316324,-0.08706478101250702,131.32538654766364,285.10262439090957,37.30804289918243
soft_alpha0.5_thr0.3,soft,0.5,0.3,False,False,0.29406948699187035,0.49108567018266014,0.07533776221918816,0.2512512003337187,0.04281828665815163,-0.018647285496366406,131.36123015181442,285.1173367810054,37.28253987475709
soft_alpha0.5_thr0.4,soft,0.5,0.4,False,True,0.2996899783646432,0.35495883714947263,0.05278957013551607,0.21089324242794633,0.03500453171370143,0.026896102111497698,131.41437839738856,285.1396246943082,37.2655633087806
soft_alpha0.5_thr0.5,soft,0.5,0.5,False,True,0.22008591930654445,0.25322227939284797,0.03319290877108761,0.14505090280259814,0.022918517106715025,0.026058249698615643,131.5010875624993,285.1740987784908,37.26587562320236
soft_alpha0.5_thr0.6,soft,0.5,0.6,False,True,0.10184746331542166,0.14967198353485978,0.015984139625182307,0.07504295542672726,0.010744094473784405,0.008030206707454995,131.59328250427413,285.2088250372593,37.272595682410554
soft_alpha0.5_thr0.7,soft,0.5,0.7,False,False,0.020105957904575793,0.05537046565474659,0.0035444332886978443,0.01835167959193931,0.001754278312636483,-0.012410482573023247,131.66794044056053,285.2344675413604,37.280215069733316
soft_alpha0.5_thr0.8,soft,0.5,0.8,False,False,0.0032235282145433404,0.000996912786210445,0.0001708046511826979,0.0031961862537573395,2.7341960786000856e-05,-0.008439926429215882,131.68789902923876,285.23939344548245,37.27873502154456
soft_alpha0.75_thr0,soft,0.75,0.0,False,False,0.4480688020851394,0.9826086956521739,0.272379483624589,0.3804292263895659,0.06763957569557348,-0.7227258649789338,131.19111288602937,285.0465366673516,37.54498931220642
soft_alpha0.75_thr0.001,soft,0.75,0.001,False,False,0.4480031992401448,0.9826086956521739,0.2719144415443943,0.38037658098988114,0.06762661825026367,-0.7214233901624266,131.19118221586606,285.0465736271001,37.54450380704713
soft_alpha0.75_thr0.005,soft,0.75,0.005,False,False,0.4477380770161535,0.9826086956521739,0.27004492564411403,0.3801640597129547,0.0675740173031988,-0.7161902288534527,131.19146208961592,285.04672366576347,37.54255311534645
soft_alpha0.75_thr0.01,soft,0.75,0.01,False,False,0.44739906493528464,0.9826086956521739,0.2676867862698966,0.37989256312970077,0.06750650180558387,-0.7095985572028628,131.19181962918998,285.046916246612,37.540096030914455
soft_alpha0.75_thr0.02,soft,0.75,0.02,False,False,0.4466939445274735,0.9826086956521739,0.26289831958143506,0.3793285449332645,0.06736539959420902,-0.6962402620140502,131.19256239664324,285.0473187258139,37.5351166477039
soft_alpha0.75_thr0.05,soft,0.75,0.05,False,False,0.44439685820879954,0.9826086956521739,0.247928060565929,0.3775072008003155,0.06688965740848402,-0.6547378989779995,131.19496096312866,285.04867573030987,37.519646397437754
soft_alpha0.75_thr0.1,soft,0.75,0.1,False,False,0.4396287612843755,0.9826086956521739,0.22075981272297326,0.37373644746299856,0.06589231382137695,-0.5808088877468264,131.19992674769188,285.0515205478861,37.4920889230674
soft_alpha0.75_thr0.2,soft,0.75,0.2,False,False,0.42265983445143035,0.8636094674556213,0.1581838399897294,0.3598284815146609,0.06283135293676946,-0.4144407486925432,131.21824244125062,285.06025161653423,37.43007421934445
